fiscalyear,school,from_full,to_full,total_trips,total_emissions,from_lat,from_lng,to_lat,to_lng
FY2023-24,101,"New York, New York, United States","Boston, Massachusetts, United States",1,44.23433022,40.7127281,-74.0060152,42.3554334,-71.060511
FY2023-24,101,"New York, New York, United States","Charlotte, North Carolina, United States",1,105.909288,40.7127281,-74.0060152,35.2272086,-80.8430827
FY2023-24,101,"New York, New York, United States","Chicago, Illinois, United States",2,284.7653047,40.7127281,-74.0060152,41.8755616,-87.6244212
FY2023-24,101,"New York, New York, United States","Columbus, Ohio, United States",1,93.03633585,40.7127281,-74.0060152,39.9622601,-83.0007065
FY2023-24,101,"New York, New York, United States","Hong Kong, Hk",4,5698.336091,40.7127281,-74.0060152,22.2793278,114.1628131
FY2023-24,101,"New York, New York, United States","Raleigh/Durham, North Carolina, United States",2,167.7384672,40.7127281,-74.0060152,35.880361449999995,-78.78723822
FY2023-24,101,"New York, New York, United States","San Francisco, California, United States",1,456.0508644,40.7127281,-74.0060152,37.7792588,-122.4193286
FY2023-24,101,"New York, New York, United States","Savannah, Georgia, United States",1,140.8222945,40.7127281,-74.0060152,32.0790074,-81.0921335
FY2023-24,101,"Newark, New Jersey, United States","Atlanta, Georgia, United States",2,290.2265571,40.735657,-74.1723667,33.7489924,-84.3902644
FY2023-24,101,"Newark, New Jersey, United States","Chicago, Illinois, United States",1,139.6520261,40.735657,-74.1723667,41.8755616,-87.6244212
FY2023-24,101,"Newark, New Jersey, United States","Dallas, Texas, United States",1,242.1775149,40.735657,-74.1723667,32.7762719,-96.7968559
FY2023-24,101,"Newark, New Jersey, United States","Nantucket, Massachusetts, United States",1,52.16766119,40.735657,-74.1723667,41.2727997,-70.0951867
FY2023-24,101,"Newark, New Jersey, United States","Paris, France",1,643.2121578,40.735657,-74.1723667,48.8534951,2.3483915
FY2023-24,101,"Newark, New Jersey, United States","San Francisco, California, United States",7,3167.589906,40.735657,-74.1723667,37.7792588,-122.4193286
FY2023-24,101,"Newark, New Jersey, United States","Zurich, Ch",1,695.3979627,40.735657,-74.1723667,47.3744489,8.5410422
FY2023-24,101,"Oakland, California, United States","Baltimore, Maryland, United States",2,862.9232415,37.8044557,-122.271356,39.2908816,-76.610759
FY2023-24,101,"Orlando, Florida, United States","Baltimore, Maryland, United States",2,307.0004038,28.5421109,-81.3790304,39.2908816,-76.610759
FY2023-24,101,"Palm Springs, California, United States","Dallas, Texas, United States",1,198.4829596,33.8246269,-116.540303,32.7762719,-96.7968559
FY2023-24,101,"Palm Springs, California, United States","Salt Lake City, Utah, United States",1,105.3241538,33.8246269,-116.540303,40.7596198,-111.886797
FY2023-24,101,"Palm Springs, California, United States","Seattle, Washington, United States",2,385.0182955,33.8246269,-116.540303,47.6038321,-122.330062
FY2023-24,101,"Paris, France","Newark, New Jersey, United States",1,643.2121578,48.8534951,2.3483915,40.735657,-74.1723667
FY2023-24,101,"Philadelphia, Pennsylvania, United States","Chicago, Illinois, United States",2,263.3103845,39.9527237,-75.1635262,41.8755616,-87.6244212
FY2023-24,101,"Philadelphia, Pennsylvania, United States","Harrisburg, Pennsylvania, United States",2,39.90705878,39.9527237,-75.1635262,40.2663107,-76.8861122
FY2023-24,101,"Philadelphia, Pennsylvania, United States","Indianapolis, Indiana, United States",1,114.2962113,39.9527237,-75.1635262,39.7683331,-86.1583502
FY2023-24,101,"Philadelphia, Pennsylvania, United States","Nice, France",1,720.1641074,39.9527237,-75.1635262,43.7009358,7.2683912
FY2023-24,101,"Philadelphia, Pennsylvania, United States","Raleigh/Durham, North Carolina, United States",1,65.53502903,39.9527237,-75.1635262,35.880361449999995,-78.78723822
FY2023-24,101,"Philadelphia, Pennsylvania, United States","Salisbury/Ocean City, Maryland, United States",2,50.96564134,39.9527237,-75.1635262,38.33941605,-75.51010496
FY2023-24,101,"Philadelphia, Pennsylvania, United States","San Francisco, California, United States",2,889.4583965,39.9527237,-75.1635262,37.7792588,-122.4193286
FY2023-24,101,"Phoenix, Arizona, United States","Baltimore, Maryland, United States",3,1057.691279,33.4484367,-112.074141,39.2908816,-76.610759
FY2023-24,101,"Phoenix, Arizona, United States","Charlotte, North Carolina, United States",4,1251.044109,33.4484367,-112.074141,35.2272086,-80.8430827
FY2023-24,101,"Phoenix, Arizona, United States","Dallas, Texas, United States",1,170.8591828,33.4484367,-112.074141,32.7762719,-96.7968559
FY2023-24,101,"Phoenix, Arizona, United States","Los Angeles, California, United States",1,62.99944755,33.4484367,-112.074141,34.0536909,-118.242766
FY2023-24,101,"Phoenix, Arizona, United States","Palm Springs, California, United States",1,62.26462787,33.4484367,-112.074141,33.8246269,-116.540303
FY2023-24,101,"Phoenix, Arizona, United States","Santa Ana, California, United States",2,131.4601475,33.4484367,-112.074141,33.7494951,-117.873221
FY2023-24,101,"Phoenix, Arizona, United States","Santa Barbara, California, United States",2,176.7105247,33.4484367,-112.074141,34.4221319,-119.702667
FY2023-24,101,"Pittsburgh, Pennsylvania, United States","Baltimore, Maryland, United States",1,50.24442944,40.4416941,-79.9900861,39.2908816,-76.610759
FY2023-24,101,"Pittsburgh, Pennsylvania, United States","Chicago, Illinois, United States",1,80.16338372,40.4416941,-79.9900861,41.8755616,-87.6244212
FY2023-24,101,"Portland, Maine, United States","Baltimore, Maryland, United States",1,87.96517289,43.6573605,-70.2586618,39.2908816,-76.610759
FY2023-24,101,"Portland, Oregon, United States","Denver, Colorado, United States",1,192.7041925,45.5202471,-122.674194,39.7392364,-104.984862
FY2023-24,101,"Portland, Oregon, United States","San Diego, California, United States",2,363.9534648,45.5202471,-122.674194,32.7174202,-117.162772
FY2023-24,101,"Providence, Rhode Island, United States","Baltimore, Maryland, United States",1,63.58458174,41.8239891,-71.4128343,39.2908816,-76.610759
FY2023-24,101,"Raleigh/Durham, North Carolina, United States","Baltimore, Maryland, United States",24,1471.272288,35.880361449999995,-78.78723822,39.2908816,-76.610759
FY2023-24,101,"Raleigh/Durham, North Carolina, United States","Boston, Massachusetts, United States",1,119.1723296,35.880361449999995,-78.78723822,42.3554334,-71.060511
FY2023-24,101,"Raleigh/Durham, North Carolina, United States","Charlotte, North Carolina, United States",1,31.01211195,35.880361449999995,-78.78723822,35.2272086,-80.8430827
FY2023-24,101,"Raleigh/Durham, North Carolina, United States","Chicago, Illinois, United States",1,122.8781794,35.880361449999995,-78.78723822,41.8755616,-87.6244212
FY2023-24,101,"Raleigh/Durham, North Carolina, United States","Los Angeles, California, United States",1,394.6662058,35.880361449999995,-78.78723822,34.0536909,-118.242766
FY2023-24,101,"Raleigh/Durham, North Carolina, United States","New York, New York, United States",5,418.565989,35.880361449999995,-78.78723822,40.7127281,-74.0060152
FY2023-24,101,"Raleigh/Durham, North Carolina, United States","San Francisco, California, United States",4,1693.296693,35.880361449999995,-78.78723822,37.7792588,-122.4193286
FY2023-24,101,"Reykjavik, Is","Amsterdam, Nl",3,671.3394222,64.145981,-21.9422367,52.3730796,4.8924534
FY2023-24,101,"Salisbury/Ocean City, Maryland, United States","Charlotte, North Carolina, United States",1,71.97150509,38.33941605,-75.51010496,35.2272086,-80.8430827
FY2023-24,101,"Salisbury/Ocean City, Maryland, United States","Philadelphia, Pennsylvania, United States",2,50.96564134,38.33941605,-75.51010496,39.9527237,-75.1635262
FY2023-24,101,"Salt Lake City, Utah, United States","Baltimore, Maryland, United States",2,657.3642405,40.7596198,-111.886797,39.2908816,-76.610759
FY2023-24,101,"Salt Lake City, Utah, United States","Chicago, Illinois, United States",2,440.4835734,40.7596198,-111.886797,41.8755616,-87.6244212
FY2023-24,101,"Salt Lake City, Utah, United States","San Francisco, California, United States",1,116.6367481,40.7596198,-111.886797,37.7792588,-122.4193286
FY2023-24,101,"San Antonio, Texas, United States","Baltimore, Maryland, United States",1,248.3690511,29.4246002,-98.4951405,39.2908816,-76.610759
FY2023-24,101,"San Diego, California, United States","Atlanta, Georgia, United States",1,333.6353492,32.7174202,-117.162772,33.7489924,-84.3902644
FY2023-24,101,"San Diego, California, United States","Austin, Texas, United States",1,205.3820999,32.7174202,-117.162772,30.2711286,-97.7436995
FY2023-24,101,"San Diego, California, United States","Baltimore, Maryland, United States",5,2023.747823,32.7174202,-117.162772,39.2908816,-76.610759
FY2023-24,101,"San Diego, California, United States","Oakland, California, United States",3,260.9698478,32.7174202,-117.162772,37.8044557,-122.271356
FY2023-24,101,"San Diego, California, United States","Phoenix, Arizona, United States",2,145.684805,32.7174202,-117.162772,33.4484367,-112.074141
FY2023-24,101,"San Francisco, California, United States","Atlanta, Georgia, United States",4,1509.319618,37.7792588,-122.4193286,33.7489924,-84.3902644
FY2023-24,101,"San Francisco, California, United States","Baltimore, Maryland, United States",7,3033.852725,37.7792588,-122.4193286,39.2908816,-76.610759
FY2023-24,101,"San Francisco, California, United States","Charlotte, North Carolina, United States",1,405.1033667,37.7792588,-122.4193286,35.2272086,-80.8430827
FY2023-24,101,"San Francisco, California, United States","Denver, Colorado, United States",4,752.8726549,37.7792588,-122.4193286,39.7392364,-104.984862
FY2023-24,101,"San Francisco, California, United States","Frankfurt, Germany",2,2009.949543,37.7792588,-122.4193286,50.1106444,8.6820917
FY2023-24,101,"San Francisco, California, United States","Las Vegas, Nevada, United States",1,80.55347318,37.7792588,-122.4193286,36.2533896,-115.2794366
FY2023-24,101,"San Francisco, California, United States","Los Angeles, California, United States",1,65.73007376,37.7792588,-122.4193286,34.0536909,-118.242766
FY2023-24,101,"San Francisco, California, United States","New York, New York, United States",1,456.0508644,37.7792588,-122.4193286,40.7127281,-74.0060152
FY2023-24,101,"San Francisco, California, United States","Newark, New Jersey, United States",4,1810.051375,37.7792588,-122.4193286,40.735657,-74.1723667
FY2023-24,101,"San Francisco, California, United States","Raleigh/Durham, North Carolina, United States",3,1269.97252,37.7792588,-122.4193286,35.880361449999995,-78.78723822
FY2023-24,101,"San Francisco, California, United States","Salt Lake City, Utah, United States",1,116.6367481,37.7792588,-122.4193286,40.7596198,-111.886797
FY2023-24,101,"San Francisco, California, United States","Santa Barbara, California, United States",2,125.9716796,37.7792588,-122.4193286,34.4221319,-119.702667
FY2023-24,101,"San Francisco, California, United States","Seattle, Washington, United States",1,132.2403264,37.7792588,-122.4193286,47.6038321,-122.330062
FY2023-24,101,"San Francisco, California, United States","Washington, District Of Columbia, United States",24,10240.447027679998,37.7792588,-122.4193286,38.8950368,-77.0365427
FY2023-24,101,"San Jose, California, United States","Chicago, Illinois, United States",3,971.7173771,37.3361663,-121.890591,41.8755616,-87.6244212
FY2023-24,101,"San Jose, California, United States","Los Angeles, California, United States",3,221.4120551,37.3361663,-121.890591,34.0536909,-118.242766
FY2023-24,101,"San Jose, California, United States","San Diego, California, United States",1,81.13860737,37.3361663,-121.890591,32.7174202,-117.162772
FY2023-24,101,"San Juan, Pr","Baltimore, Maryland, United States",2,554.407839,18.384239049999998,-66.05343997,39.2908816,-76.610759
FY2023-24,101,"Santa Ana, California, United States","Phoenix, Arizona, United States",1,65.73007376,33.7494951,-117.873221,33.4484367,-112.074141
FY2023-24,101,"Santa Barbara, California, United States","San Francisco, California, United States",1,62.98583978,34.4221319,-119.702667,37.7792588,-122.4193286
FY2023-24,101,"Sarasota/Bradenton, Florida, United States","Atlanta, Georgia, United States",2,173.589809,27.395988350000003,-82.55407423,33.7489924,-84.3902644
FY2023-24,101,"Sarasota/Bradenton, Florida, United States","Baltimore, Maryland, United States",1,171.6393617,27.395988350000003,-82.55407423,39.2908816,-76.610759
FY2023-24,101,"Savannah, Georgia, United States","Atlanta, Georgia, United States",1,51.44644928,32.0790074,-81.0921335,33.7489924,-84.3902644
FY2023-24,101,"Savannah, Georgia, United States","New York, New York, United States",1,140.8222945,32.0790074,-81.0921335,40.7127281,-74.0060152
FY2023-24,101,"Seattle, Washington, United States","Baltimore, Maryland, United States",1,411.648705,47.6038321,-122.330062,39.2908816,-76.610759
FY2023-24,101,"Seattle, Washington, United States","Detroit, Michigan, United States",1,339.6499843,47.6038321,-122.330062,42.3315509,-83.0466403
FY2023-24,101,"Seattle, Washington, United States","Los Angeles, California, United States",1,186.0726717,47.6038321,-122.330062,34.0536909,-118.242766
FY2023-24,101,"Seattle, Washington, United States","San Francisco, California, United States",1,132.2403264,47.6038321,-122.330062,37.7792588,-122.4193286
FY2023-24,101,"Seattle, Washington, United States","Santa Ana, California, United States",1,190.7537452,47.6038321,-122.330062,33.7494951,-117.873221
FY2023-24,101,"Seattle, Washington, United States","Walla Walla, Washington, United States",1,50.72523738,47.6038321,-122.330062,46.2055155,-118.5174284
FY2023-24,101,"Seattle, Washington, United States","Washington, District Of Columbia, United States",1,406.518575,47.6038321,-122.330062,38.8950368,-77.0365427
FY2023-24,101,"Seoul, Kr","Beijing, Cn",2,218.4500968,37.5666791,126.9782914,40.190632,116.412144
FY2023-24,101,"Seoul, Kr","Hong Kong, Hk",3,681.9534842,37.5666791,126.9782914,22.2793278,114.1628131
FY2023-24,101,"Seoul, Kr","San Francisco, California, United States",2,1995.443658,37.5666791,126.9782914,37.7792588,-122.4193286
FY2023-24,101,"Shanghai, Cn","Seoul, Kr",1,104.7390196,31.2312707,121.4700152,37.5666791,126.9782914
FY2023-24,101,"Shanghai, Cn","Tokyo, Japan",1,195.12184,31.2312707,121.4700152,35.6768601,139.7638947
FY2023-24,101,"Singapore, Sg","Hong Kong, Hk",1,281.6264453,1.2899175,103.8519072,22.2793278,114.1628131
FY2023-24,101,"St Louis, Missouri, United States","Baltimore, Maryland, United States",1,143.357876,38.6280278,-90.1910154,39.2908816,-76.610759
FY2023-24,101,"Taipei, Tw","Seoul, Kr",1,177.1006142,25.0375198,121.5636796,37.5666791,126.9782914
FY2023-24,101,"Tampa, Florida, United States","Atlanta, Georgia, United States",1,79.18816008,27.9477595,-82.458444,33.7489924,-84.3902644
FY2023-24,101,"Tampa, Florida, United States","Baltimore, Maryland, United States",7,1150.958947,27.9477595,-82.458444,39.2908816,-76.610759
FY2023-24,101,"Tampa, Florida, United States","Philadelphia, Pennsylvania, United States",1,179.4411509,27.9477595,-82.458444,39.9527237,-75.1635262
FY2023-24,101,"Tampa, Florida, United States","Providence, Rhode Island, United States",1,200.9595741,27.9477595,-82.458444,41.8239891,-71.4128343
FY2023-24,101,"Tokyo, Japan","Hong Kong, Hk",1,318.7756624,35.6768601,139.7638947,22.2793278,114.1628131
FY2023-24,101,"Tokyo, Japan","Shanghai, Cn",1,195.12184,35.6768601,139.7638947,31.2312707,121.4700152
FY2023-24,101,"Toronto, Ca","Frankfurt, Germany",2,1393.626342,43.6534817,-79.3839347,50.1106444,8.6820917
FY2023-24,101,"Toronto, Ca","Washington, District Of Columbia, United States",3,210.0631734,43.6534817,-79.3839347,38.8950368,-77.0365427
FY2023-24,101,"Tucson, Arizona, United States","Baltimore, Maryland, United States",1,348.671937,32.2228765,-110.974847,39.2908816,-76.610759
FY2023-24,101,"Vail, Colorado, United States","Denver, Colorado, United States",1,28.84847623,39.6438028,-106.3888231,39.7392364,-104.984862
FY2023-24,101,"Walla Walla, Washington, United States","Seattle, Washington, United States",1,50.72523738,46.2055155,-118.5174284,47.6038321,-122.330062
FY2023-24,101,"Washington, District Of Columbia, United States","Atlanta, Georgia, United States",3,319.4832665,38.8950368,-77.0365427,33.7489924,-84.3902644
FY2023-24,101,"Washington, District Of Columbia, United States","Boston, Massachusetts, United States",2,155.2556045,38.8950368,-77.0365427,42.3554334,-71.060511
FY2023-24,101,"Washington, District Of Columbia, United States","Cincinnati, Ohio, United States",1,79.77329426,38.8950368,-77.0365427,39.1014537,-84.5124602
FY2023-24,101,"Washington, District Of Columbia, United States","Detroit, Michigan, United States",2,157.5961412,38.8950368,-77.0365427,42.3315509,-83.0466403
FY2023-24,101,"Washington, District Of Columbia, United States","Doha, Qa",4,4888.836962,38.8950368,-77.0365427,25.2856329,51.5264162
FY2023-24,101,"Washington, District Of Columbia, United States","Fort Lauderdale, Florida, United States",1,175.5402563,38.8950368,-77.0365427,26.1223084,-80.1433786
FY2023-24,101,"Washington, District Of Columbia, United States","Houston, Texas, United States",2,423.3241732,38.8950368,-77.0365427,29.7589382,-95.3676974
FY2023-24,101,"Washington, District Of Columbia, United States","Huntsville, Alabama, United States",1,119.1723296,38.8950368,-77.0365427,34.729847,-86.5859011
